ray_id, impact parameter, ray_start(xyz), ray_end (xyz)
17 41.19 -2.120643e+01 -1.697958e+02 1.868581e+02 -5.906271e+01 1.780516e+02 -1.703100e+02
18 36.50 2.320137e+02 1.247847e+01 9.922830e+01 -2.216984e+02 -8.379431e+01 -8.752516e+01
19 39.66 1.218110e+02 -2.139791e+02 5.871830e+01 -1.276464e+02 2.176399e+02 2.029966e+01
20 21.13 -8.591511e+01 2.344579e+02 -2.438247e+01 1.075030e+02 -2.193057e+02 5.739812e+01
21 37.63 -1.490010e+02 1.788583e+02 -9.861296e+01 8.247914e+01 -2.062438e+02 1.207345e+02
22 48.23 -2.308320e+02 -3.203378e+01 1.025523e+02 2.539741e+02 1.458189e+01 -1.054066e+01
23 37.25 1.396600e+02 -1.990769e+02 6.892826e+01 -1.409838e+02 2.097336e+02 4.796027e+00
24 22.55 -1.920158e+02 -9.401781e+01 1.315255e+02 2.178443e+02 7.246262e+01 -1.014958e+02
25 49.69 -1.217390e+02 -1.975450e+02 -1.054739e+02 1.383652e+02 2.138823e+02 8.865049e+00
26 20.85 2.047889e+02 1.337749e+02 5.568194e+01 -1.859911e+02 -1.408409e+02 -9.222716e+01
27 42.91 -1.713332e+02 2.039339e+01 -1.859318e+02 2.185483e+02 -4.761542e+01 1.196287e+02
28 42.99 1.935548e+01 2.491118e+02 -4.378657e+01 -1.207186e+01 -2.206325e+02 1.245959e+02
29 16.04 -2.378278e+02 7.750382e+01 -1.372293e+01 2.367329e+02 -7.988643e+01 -1.824626e+01
30 29.71 2.139569e+01 2.505752e+02 1.169353e+01 -1.914978e+01 -2.464876e+02 4.753532e+01
31 23.33 -2.306379e+02 8.116183e+01 -5.712253e+01 2.360809e+02 -8.479606e+01 1.093276e+01
32 15.28 3.874963e+01 1.151441e+02 2.190294e+02 -5.510684e+01 -9.055965e+01 -2.269268e+02
33 27.67 -2.493069e+02 -1.758442e+01 2.833141e+01 2.493730e+02 1.870043e+01 2.700412e+01
34 45.61 1.261005e+02 -2.153720e+02 -4.789807e+01 -1.258168e+02 2.165038e+02 -4.332308e+01
35 41.40 -4.716621e+00 2.530938e+02 1.163465e+01 -6.949679e+01 -2.425489e+02 2.354418e+01
36 46.32 1.838230e+02 -1.362060e+02 1.109185e+02 -1.728705e+02 1.836600e+02 -3.210415e+01
37 46.74 1.204817e+02 1.582586e+02 -1.585033e+02 -7.364056e+01 -1.051653e+02 2.195501e+02
38 41.29 -2.108263e+02 5.966936e+01 1.272667e+02 1.551323e+02 -7.188986e+01 -1.870047e+02
39 15.08 -8.189314e+01 1.788148e+02 -1.550683e+02 7.304259e+01 -1.985503e+02 1.340520e+02
40 11.61 -2.071706e+02 -1.276066e+02 5.858076e+01 2.008247e+02 1.255836e+02 -8.082692e+01
41 46.15 -1.887780e+02 -6.211746e+01 -1.585360e+02 2.359282e+02 5.060777e+01 8.003825e+01
42 31.92 -2.167272e+02 9.810056e+01 -8.321251e+01 2.272881e+02 -1.068794e+02 2.087198e+01
43 29.00 1.395176e+02 -9.930515e+00 2.092306e+02 -1.641935e+02 -3.762419e+01 -1.869923e+02
44 12.50 -2.449109e+02 4.792961e+01 -1.943508e+01 2.457710e+02 -4.714037e+01 -5.543352e+00
45 31.71 -2.051851e+01 -2.367568e+02 8.384973e+01 3.248119e+01 2.077130e+02 -1.389455e+02
46 24.32 2.812149e+01 -1.630792e+02 1.889594e+02 1.450140e+01 1.808503e+02 -1.737071e+02
47 23.31 -1.489608e+02 -3.762050e+01 -1.985916e+02 1.104688e+02 2.936660e+01 2.235565e+02
48 30.59 2.389416e+02 7.100767e+01 3.606599e+01 -2.191467e+02 -8.242726e+01 -9.282477e+01
49 23.05 -8.843351e+01 -2.061381e+02 1.127746e+02 1.004595e+02 2.191165e+02 -7.019512e+01
50 38.26 1.367992e+02 -2.125401e+02 8.768890e+00 -1.112132e+02 2.122544e+02 -8.089422e+01
51 10.44 -2.463986e+02 -3.739929e+01 2.231625e+01 2.474204e+02 3.728254e+01 -1.462939e+00
52 28.93 7.579696e+01 -2.096318e+02 -1.168181e+02 -1.048962e+02 1.724681e+02 1.502953e+02
53 35.09 -7.958445e+01 -2.388137e+02 1.911375e+01 1.012083e+02 2.265503e+02 4.650620e+01
54 35.68 2.463512e+02 -4.710756e+01 2.940593e+01 -2.465073e+02 3.627893e+01 4.111851e+01
55 42.76 7.792071e+00 2.437218e+02 6.976547e+01 -1.205461e+01 -2.065687e+02 -1.466707e+02
56 17.57 2.273776e+02 9.307432e+01 4.944982e+01 -2.325844e+02 -9.217842e+01 -1.470899e+01
57 44.81 1.238376e+02 2.050735e+02 8.436358e+01 -1.581207e+02 -1.987529e+02 -1.797934e+00
58 40.10 -1.271533e+02 8.991340e+01 1.996389e+02 8.787260e+01 -2.992510e+01 -2.355652e+02
59 48.15 -8.437783e+01 -2.333008e+02 -5.718051e+01 8.435265e+01 2.370196e+02 -3.904948e+01
60 29.25 7.149760e+01 2.294146e+02 7.491779e+01 -5.890435e+01 -2.439249e+02 -1.966055e+01
61 20.61 -5.642834e+01 2.094614e+02 1.259625e+02 7.613341e+01 -2.207781e+02 -9.157233e+01
62 30.51 1.093046e+02 -1.360858e+02 -1.815593e+02 -7.018476e+01 1.059857e+02 2.174207e+02
63 16.51 -2.055903e+02 -8.577011e+01 -1.146681e+02 1.925218e+02 7.360044e+01 1.424464e+02
64 36.34 1.090358e+02 -2.164346e+02 7.133179e+01 -1.205599e+02 2.220050e+02 2.222210e-01
65 34.99 -2.070511e+02 -1.412188e+02 3.019174e+01 1.652145e+02 1.908214e+02 -3.978578e+00
66 49.81 4.056557e+01 2.345533e+02 -9.121532e+01 -4.298556e+01 -2.511664e+02 -6.979771e+00
67 22.67 -1.999541e+02 -2.154239e+01 -1.502275e+02 2.173697e+02 4.651449e+01 1.166228e+02
68 49.52 2.519647e+02 7.368146e-01 -3.827771e+01 -2.472233e+02 2.109169e+01 -5.820388e+01
69 40.72 -1.743754e+02 4.654260e+01 1.777211e+02 1.134427e+02 -9.197072e+01 -2.069539e+02
70 29.37 2.173357e+02 8.364062e+01 -9.556038e+01 -1.870837e+02 -1.334727e+02 1.026990e+02
71 16.59 8.168166e+01 -1.733006e+02 1.614625e+02 -1.028308e+02 1.824066e+02 -1.375819e+02
72 16.25 1.126515e+02 -5.025123e+01 -2.180559e+02 -1.196491e+02 7.931345e+01 2.053227e+02
73 32.54 2.254934e+02 6.632862e+01 -9.117188e+01 -1.891180e+02 -9.885387e+01 1.342436e+02
74 31.54 -5.926281e+01 -1.525720e+00 -2.449092e+02 1.029655e+02 4.288215e+01 2.259517e+02
75 17.16 -7.039798e+00 2.131209e+02 -1.316223e+02 1.484515e+01 -2.284440e+02 1.019188e+02
76 30.87 -1.051402e+02 -2.281936e+02 -1.806233e+01 8.391009e+01 2.250405e+02 7.595322e+01
77 16.61 1.476960e+02 -1.005859e+02 -1.756256e+02 -1.576114e+02 1.217599e+02 1.520171e+02
78 44.69 2.187281e+02 -1.268624e+02 2.367958e+01 -1.838052e+02 1.404504e+02 -1.048148e+02
79 49.23 1.519017e+02 -4.392613e+01 -1.998003e+02 -1.452000e+02 -5.427948e+01 2.022238e+02
80 26.58 1.378326e+02 8.617139e+01 1.917888e+02 -9.646922e+01 -1.186332e+02 -1.995649e+02
81 18.30 1.625624e+02 -1.070796e+02 -1.579310e+02 -1.554401e+02 7.888084e+01 1.801416e+02
82 33.29 2.185469e+02 -1.193632e+02 -3.997475e+01 -1.876183e+02 1.387754e+02 9.565072e+01
83 11.74 -8.467083e+01 -2.355161e+02 -9.391162e-01 8.753130e+01 2.334097e+02 -2.227210e+01
84 37.43 -1.207902e+02 2.122109e+02 -6.540205e+01 1.284897e+02 -2.175150e+02 -8.876475e+00
85 46.08 -4.936063e+01 2.394250e+02 -6.973328e+01 7.889150e+01 -2.410216e+02 -1.755623e+01
86 37.37 7.727490e+01 -2.300470e+02 -7.073597e+01 -5.104091e+01 2.475532e+02 2.973148e+00
87 22.96 8.265274e+01 -2.332580e+02 4.226477e+01 -9.359380e+01 2.173158e+02 -8.391144e+01
88 47.83 -2.175255e+01 2.506574e+02 -3.853497e+01 3.372560e+01 -2.176880e+02 1.275215e+02
89 14.09 1.786315e+02 1.687811e+02 -4.798108e+01 -1.963287e+02 -1.469963e+02 5.045404e+01
90 28.20 7.699360e+01 2.004886e+02 1.310408e+02 -1.015559e+02 -2.149374e+02 -8.236328e+01
91 38.63 4.984157e+01 3.929450e+01 -2.448758e+02 -8.827690e+00 -1.032366e+02 2.307741e+02
92 33.72 1.515059e+02 -1.805989e+02 8.981658e+01 -1.220259e+02 1.637589e+02 -1.480869e+02
93 38.67 -5.947946e+01 1.133961e+02 -2.181716e+02 1.307199e+02 -1.055850e+02 1.891016e+02
94 39.33 1.364277e+02 -2.124262e+02 -1.759975e+01 -1.915175e+02 1.606726e+02 3.940245e+01
95 11.15 -1.756172e+01 -2.367841e+02 -7.905219e+01 1.960271e+01 2.286784e+02 9.973113e+01
96 12.10 -1.870001e+02 -1.537531e+02 6.353968e+01 1.880992e+02 1.601448e+02 -4.023269e+01
97 16.41 -1.933933e+02 -1.560311e+02 -3.198060e+01 1.951644e+02 1.570977e+02 -7.827773e-01
98 19.10 1.584109e+02 -1.172468e+02 1.549967e+02 -1.321802e+02 1.107663e+02 -1.820000e+02
99 39.49 -6.205811e+01 2.452109e+02 8.939314e+00 3.844206e+01 -2.357420e+02 -8.371051e+01
100 289.23 -2.027976e+02 1.707658e+02 -2.754380e+02 8.519501e+01 -2.378018e+02 -2.869599e+02
101 210.60 2.807909e+01 -1.410607e+02 -2.935396e+02 1.042896e+02 3.011016e+02 -7.289410e+01
102 87.21 1.917386e+02 1.749703e+02 5.221763e+01 -2.499371e+02 -5.906853e+01 6.439991e+01
103 54.40 -1.813063e+02 1.634066e+02 7.672053e+01 1.895433e+02 -1.689152e+02 3.163388e+01
104 232.24 -2.376403e+02 1.553425e+02 -1.892972e+02 -1.243100e+00 2.393460e+02 2.432069e+02
105 201.56 2.472287e+02 2.006011e+02 4.197879e+01 -2.137222e+02 1.859894e+02 -1.511813e+02
106 95.73 -2.380992e+02 8.754926e+01 -8.548786e+01 2.305749e+02 -8.545774e+01 -1.058134e+02
107 223.94 1.199062e+02 2.923855e+02 1.130607e+02 -2.331515e+02 -3.877243e+01 2.382992e+02
108 198.31 3.121602e+02 -4.554438e+01 4.806324e+01 -1.261611e+01 2.952566e+02 -1.203858e+02
109 272.62 3.642389e+02 3.986155e+01 -5.063593e+01 2.265598e+01 -2.525389e+02 -2.693208e+02
110 232.96 -5.116509e+01 2.769344e+02 -1.935423e+02 2.689875e+02 -1.069402e+02 -1.816002e+02
111 276.75 6.270658e+01 1.999752e+02 -3.084910e+02 3.008472e+02 -1.916940e+02 -1.087806e+02
112 115.54 -2.888367e+01 5.511646e+01 2.682869e+02 2.268571e+02 -4.503792e+01 -1.495238e+02
113 65.25 -3.039453e+01 1.680328e+02 1.939026e+02 -6.138501e+01 -8.537764e+01 -2.360076e+02
114 119.46 1.631292e+02 1.827327e+02 1.294928e+02 -2.645788e+02 2.726825e+01 -7.762245e+01
115 262.94 2.138056e+02 1.487135e+02 2.526041e+02 -1.470256e+02 -1.971193e+02 2.667674e+02
116 82.15 -2.393814e+02 9.277133e+01 -5.778772e+01 1.324050e+02 -1.565376e+02 1.649675e+02
117 59.18 1.225448e+02 -1.977842e+02 -1.089345e+02 -1.962729e+02 1.642167e+02 2.263541e+01
118 298.56 -1.759083e+02 -3.692458e+01 -3.454433e+02 -2.771638e+02 -2.577447e+02 9.157593e+01
119 100.17 1.599365e+02 -1.465486e+02 1.596194e+02 -2.400976e+02 1.200040e+02 2.206073e+01
120 108.11 -1.234981e+02 -1.604915e+02 -1.821522e+02 2.395125e+02 1.296811e+02 2.301789e+00
121 215.53 -7.635810e+01 -1.949454e+02 -2.551847e+02 -2.929196e+02 -2.108184e+00 1.521419e+02
122 118.74 -2.154561e+02 1.396129e+02 1.033759e+02 2.112926e+02 -1.192237e+02 1.331946e+02
123 78.50 -2.071256e+01 -2.520868e+02 6.845323e+01 2.282910e+01 2.456141e+02 8.840335e+01
124 210.12 -1.618147e+02 -2.764932e+02 6.337247e+01 -7.370352e+01 1.709973e+02 2.682840e+02
125 299.29 -2.842255e+02 3.223677e+01 -2.650539e+02 8.914615e+01 -2.988758e+02 -2.341008e+02
126 203.18 3.697767e+01 3.069487e+02 -9.053554e+01 -3.107480e+02 -6.712395e+00 8.468879e+01
127 149.61 -1.928122e+02 1.460259e+02 -1.624268e+02 1.821563e+02 -1.835254e+02 -1.342387e+02
128 270.93 -2.837422e+01 2.163234e+02 -2.971595e+02 2.481747e+02 -1.880931e+02 -1.973196e+02
129 54.41 -1.991912e+02 -6.519938e+01 -1.467409e+02 1.289096e+02 2.518692e+01 2.195652e+02
130 123.59 2.146797e+02 1.765562e+02 2.271300e+01 -2.147226e+02 1.640675e+01 -1.772016e+02
131 254.84 2.724941e+02 -2.076884e+02 -1.002829e+02 -6.063513e+01 7.467587e+01 -3.437892e+02
132 143.09 2.736001e+02 -4.911825e+00 -8.996523e+01 -1.698619e+02 -2.296938e+02 -3.691296e+01
133 204.83 5.353930e+01 9.693763e+01 3.036312e+02 7.338742e+01 2.674301e+02 -1.659839e+02
134 199.53 -9.554857e+01 -9.865167e+01 -2.888752e+02 2.715819e+02 1.561402e+02 -6.460684e+01
135 225.46 -2.093321e+02 -1.767954e+02 1.955927e+02 -2.361290e+02 1.091938e+02 -2.136653e+02
136 276.67 -8.717413e+01 1.565791e+02 3.270040e+02 2.546273e+02 2.717376e+02 -1.927659e+01
137 294.84 -6.795377e+01 2.451221e+02 -2.910858e+02 -1.461724e+02 -2.476355e+02 -2.583482e+02
138 63.91 1.068949e+02 -2.329961e+02 -2.950170e+01 -1.584915e+02 1.879303e+02 -7.840095e+01
139 213.04 -2.176604e+02 1.666393e+02 -1.809494e+02 1.916260e+02 -1.141938e+02 -2.410946e+02
140 295.43 2.738200e+02 -2.342528e+02 -1.411598e+02 -8.081196e+01 2.724321e+01 -3.774985e+02
141 121.42 -2.658646e+02 8.038406e+00 8.058900e+01 2.280230e+02 1.259706e+01 1.583982e+02
142 100.97 -1.321360e+02 -8.447724e+01 2.193151e+02 3.583830e+01 -9.006975e+01 -2.515919e+02
143 64.08 2.485979e+02 6.743866e+00 6.899023e+01 -2.049635e+02 -1.242455e+02 -9.570293e+01
144 168.09 -2.719655e+02 6.996677e+00 1.293849e+02 2.070408e+02 -1.280710e+02 1.774445e+02
145 145.42 3.481848e+01 2.519151e+02 -1.377389e+02 4.309780e+01 -1.393490e+01 2.856465e+02
146 180.36 1.678118e+02 1.960150e+02 -1.686591e+02 -1.413915e+02 -1.962736e+02 -1.910855e+02
147 180.33 -1.248888e+02 1.869377e+02 2.108945e+02 2.239468e+02 -1.631569e+02 1.350818e+02
148 105.06 -1.545372e+02 -2.157464e+02 5.576376e+01 7.955699e+01 1.224885e+02 -2.284844e+02
149 155.47 1.353192e+02 -1.552822e+02 -2.103515e+02 1.635704e+02 7.278380e+01 2.337068e+02
150 110.47 -1.981574e+02 1.650691e+02 -9.049643e+01 2.421520e+02 -7.141642e+01 -1.047181e+02
151 219.88 1.587067e+02 -2.295757e+02 -1.815291e+02 -5.159889e+01 2.196017e+02 -2.448638e+02
152 257.82 1.691717e+02 4.232761e+01 -3.139456e+02 -3.101795e+02 -7.715235e+00 -1.808360e+02
153 96.73 -1.906091e+02 -1.802019e+02 5.524145e+01 1.750152e+02 4.941854e+01 -1.969357e+02
154 57.93 -2.404860e+02 -8.207012e+00 -8.919236e+01 2.298236e+02 1.091889e+02 3.339270e+01
155 55.42 3.860613e+01 2.490516e+02 4.531894e+01 -3.991914e+00 -2.118340e+02 -1.438102e+02
156 85.97 -1.185492e+02 2.347337e+02 -2.713941e+01 1.698339e+02 -1.629259e+02 -1.204240e+02
157 163.91 2.890603e+02 -5.613444e+01 -5.157955e+01 -1.707647e+02 -1.984604e+01 -2.445668e+02
158 149.99 -2.382787e+02 1.569868e+02 5.980576e+01 1.494983e+02 6.426017e+01 -2.419074e+02
159 200.96 -2.378398e+02 -7.642134e+01 2.011903e+02 2.469169e+02 4.608606e+01 1.994835e+02
160 117.65 -1.354214e+02 4.591627e+01 -2.364207e+02 -8.200559e+00 -2.192629e+02 1.679242e+02
161 197.89 2.165511e+02 -1.198612e+02 -2.009955e+02 1.694536e+02 5.884740e+01 2.635958e+02
162 192.57 -1.818983e+02 2.546090e+02 -4.085348e+01 1.616830e+02 5.814793e+01 2.646869e+02
163 227.12 -1.180706e+02 -9.555196e+01 3.016847e+02 -2.051785e+02 2.663737e+02 -3.211465e+01
164 158.94 2.369911e+02 7.677212e+01 -1.603264e+02 -2.370572e+02 -8.219418e+01 -1.575161e+02
165 126.22 3.337259e+01 1.849146e+02 2.076669e+02 1.529717e+02 -1.664953e+01 -2.339981e+02
166 95.76 -1.662660e+02 5.239222e+01 2.031783e+02 4.740010e+01 -1.993586e+02 -1.722792e+02
167 153.19 -2.477663e+02 7.150647e+01 1.395255e+02 2.514390e+02 9.162755e+01 1.197979e+02
168 297.17 -3.535391e+02 -5.093527e+01 1.523999e+02 7.228177e+01 9.626874e+01 3.692123e+02
169 251.68 -2.005075e+02 2.162786e+02 -1.971412e+02 6.482189e+01 -1.978257e+02 -2.872410e+02
170 52.45 -2.503846e+02 -3.167502e+01 3.943897e+01 2.451620e+02 2.967595e+01 6.531586e+01
171 114.19 2.227927e+02 -1.549890e+02 -4.336632e+01 -2.477669e+01 2.681952e+02 5.473833e+01
172 220.19 1.438695e+02 -1.772156e+02 -2.426478e+02 -3.079133e+02 3.192236e+00 -1.271259e+02
173 80.41 -2.245480e+02 1.336729e+01 1.355157e+02 2.068585e+02 -1.518760e+02 -5.575142e+01
174 104.49 2.011880e+02 2.495449e+00 -1.814783e+02 -2.122822e+02 1.604423e+02 5.110539e+01
175 270.23 -2.524346e+02 8.571295e+01 2.538798e+02 2.296233e+02 -4.346134e+01 2.844453e+02
176 297.03 -3.464643e+02 -6.531978e+01 1.625494e+02 -9.801121e+01 -3.283131e+02 -1.825673e+02
177 287.26 -2.486455e+02 1.305774e+02 -2.571781e+02 1.319906e+02 -1.905028e+02 -3.021636e+02
178 255.60 1.217245e+02 -2.892320e+02 1.713479e+02 2.412349e+02 1.962487e+02 1.764209e+02
179 229.53 2.726444e+02 1.826099e+02 8.662425e+01 1.475979e+02 -3.005079e+02 5.563231e+01
180 225.37 -9.910943e+01 -2.585831e+02 -1.913229e+02 -3.590756e+01 2.351968e+02 -2.380871e+02
181 110.73 -5.527320e+01 -2.214580e+02 -1.505381e+02 -3.865837e+01 5.657564e+01 2.646983e+02
182 196.39 1.141202e+02 1.980465e+02 2.209582e+02 4.203699e+01 1.586851e+02 -2.722504e+02
183 170.74 6.471234e-01 -7.462818e+01 -2.933965e+02 -1.304187e+02 2.695050e+02 4.482546e+01
184 131.24 -2.504383e+02 -3.345199e+01 -1.260385e+02 2.306857e+02 1.026346e+02 -1.263896e+02
185 163.00 -4.348846e+01 2.428934e+01 2.942564e+02 -2.525518e+02 -1.919613e+01 -1.578515e+02
186 56.15 -1.744808e+02 1.818343e+02 4.632139e+01 1.700387e+02 -1.799997e+02 6.587784e+01
187 187.54 2.267809e+02 -2.149393e+02 -6.593868e+00 8.548030e+01 2.107570e+02 2.143514e+02
188 137.07 -1.127366e+02 3.025592e+01 2.601235e+02 1.908412e+01 2.161772e+02 -1.849120e+02
189 89.42 -1.356929e+02 1.674410e+02 1.550735e+02 2.365577e+02 -2.445907e+01 -1.180637e+02
190 184.92 -8.776673e+01 -1.134079e+02 -2.759211e+02 -2.595631e+02 6.445855e+01 1.586471e+02
191 204.33 -2.885733e+02 1.111574e+02 -9.285073e+01 1.989052e+02 1.778101e+02 -1.818572e+02
192 122.16 1.531966e+02 -1.697171e+02 1.585899e+02 6.369507e+01 1.041916e+02 -2.500218e+02
193 194.86 -1.806634e+02 -2.107752e+02 -1.529930e+02 -2.016540e+02 1.477711e+02 1.948632e+02
194 130.89 -1.336328e+02 2.377458e+02 -7.246102e+01 2.493132e+02 -8.223726e+01 -1.034956e+02
195 276.79 -2.516452e+02 -2.570149e+02 9.864802e+01 -4.963585e+01 -1.379486e+02 -3.429575e+02
196 57.36 -8.846771e+01 -4.494955e+01 -2.365234e+02 1.825162e+02 1.174508e+01 1.798339e+02
197 276.96 -2.131576e+02 8.460476e+01 -2.943019e+02 -3.242876e+02 -7.834446e+00 1.843473e+02
198 268.48 -3.169252e+02 1.760121e+02 5.619018e+01 -2.068474e+02 -2.877141e+02 -9.494184e+01
199 86.32 -1.569090e+02 1.727542e+02 -1.244445e+02 1.634657e+02 -2.118836e+01 2.068354e+02
